AZ,1975,2,59.67
AZ,1975,3,59.37
AZ,1975,4,56.21
AZ,1976,1,58.92
AZ,1976,2,63.02
AZ,1976,3,60.98
AZ,1976,4,61.72
AZ,1977,1,63.74
AZ,1977,2,63.89
AZ,1977,3,66.19
AZ,1977,4,70.15
AZ,1978,1,71.30
AZ,1978,2,73.99
AZ,1978,3,78.90
AZ,1978,4,83.02
AZ,1979,1,87.06
AZ,1979,2,92.60
AZ,1979,3,95.42
AZ,1979,4,98.86
AZ,1980,1,100.00
AZ,1980,2,98.47
AZ,1980,3,106.84
AZ,1980,4,107.61
AZ,1981,1,108.57
AZ,1981,2,111.85
AZ,1981,3,115.99
AZ,1981,4,109.66
AZ,1982,1,105.26
AZ,1982,2,108.83
AZ,1982,3,101.35
AZ,1982,4,108.27
AZ,1983,1,118.77
AZ,1983,2,118.82
AZ,1983,3,115.07
AZ,1983,4,112.68
AZ,1984,1,117.38
AZ,1984,2,121.55
AZ,1984,3,122.57
AZ,1984,4,122.34
AZ,1985,1,124.90
AZ,1985,2,125.42
AZ,1985,3,127.03
AZ,1985,4,128.62
AZ,1986,1,131.21
AZ,1986,2,135.15
AZ,1986,3,135.18
AZ,1986,4,132.70
AZ,1987,1,137.55
AZ,1987,2,136.44
AZ,1987,3,135.50
AZ,1987,4,133.37
AZ,1988,1,134.63
AZ,1988,2,135.95
AZ,1988,3,133.93
AZ,1988,4,134.15
AZ,1989,1,132.93
AZ,1989,2,132.35
AZ,1989,3,134.46
AZ,1989,4,133.75
AZ,1990,1,133.49
AZ,1990,2,132.72
AZ,1990,3,133.89
AZ,1990,4,132.56
AZ,1991,1,134.54
AZ,1991,2,135.56
AZ,1991,3,135.01
AZ,1991,4,138.94
AZ,1992,1,139.63
AZ,1992,2,139.36
AZ,1992,3,140.28
AZ,1992,4,141.14
AZ,1993,1,141.26
AZ,1993,2,142.97
AZ,1993,3,144.11
AZ,1993,4,146.02
AZ,1994,1,148.01
AZ,1994,2,150.11
AZ,1994,3,152.07
AZ,1994,4,153.72
AZ,1995,1,155.66
AZ,1995,2,158.52
AZ,1995,3,161.57
AZ,1995,4,163.67
AZ,1996,1,166.21
AZ,1996,2,166.56
AZ,1996,3,168.14
AZ,1996,4,169.54
AZ,1997,1,171.41
AZ,1997,2,172.28
AZ,1997,3,175.31
AZ,1997,4,177.97
AZ,1998,1,180.47
AZ,1998,2,181.96
AZ,1998,3,184.45
AZ,1998,4,186.59
AZ,1999,1,188.44
AZ,1999,2,190.88
AZ,1999,3,193.49
AZ,1999,4,195.40
AZ,2000,1,199.81
AZ,2000,2,202.01
AZ,2000,3,204.70
AZ,2000,4,207.82
AZ,2001,1,212.46
AZ,2001,2,215.75
AZ,2001,3,218.87
AZ,2001,4,220.99
AZ,2002,1,223.98
AZ,2002,2,226.96
AZ,2002,3,230.83
AZ,2002,4,233.51
AZ,2003,1,236.28
AZ,2003,2,238.75
AZ,2003,3,242.44
AZ,2003,4,250.56
AZ,2004,1,254.96
AZ,2004,2,264.08
AZ,2004,3,279.47
AZ,2004,4,290.97
AZ,2005,1,308.61
AZ,2005,2,340.38
AZ,2005,3,369.36
AZ,2005,4,395.01
AZ,2006,1,409.75
AZ,2006,2,418.44
AZ,2006,3,422.07
AZ,2006,4,425.76
AZ,2007,1,424.04
AZ,2007,2,420.34
AZ,2007,3,411.00
AZ,2007,4,404.05
AZ,2008,1,390.74
AZ,2008,2,368.17
AZ,2008,3,341.33
AZ,2008,4,329.21
AZ,2009,1,328.20
AZ,2009,2,304.78
AZ,2009,3,289.08
AZ,2009,4,280.40
AZ,2010,1,272.52
AZ,2010,2,263.01
AZ,2010,3,262.71
AZ,2010,4,256.17
AZ,2011,1,241.72
AZ,2011,2,229.81
AZ,2011,3,231.69
AZ,2011,4,236.89
AZ,2012,1,235.92
AZ,2012,2,238.76
AZ,2012,3,248.49
AZ,2012,4,255.97
AZ,2013,1,262.21
AZ,2013,2,274.03
AZ,2013,3,282.12
AZ,2013,4,289.97
AZ,2014,1,295.55
AZ,2014,2,300.78
AZ,2014,3,303.82
AZ,2014,4,308.93
AZ,2015,1,311.55
AZ,2015,2,318.19
AZ,2015,3,324.61
AZ,2015,4,329.15
AZ,2016,1,333.05
AZ,2016,2,339.98
AZ,2016,3,345.74
AZ,2016,4,351.20
AZ,2017,1,356.37
AZ,2017,2,365.59
AZ,2017,3,373.27
AZ,2017,4,377.63
AZ,2018,1,385.45
AZ,2018,2,393.58
AZ,2018,3,402.66
AZ,2018,4,407.33
AZ,2019,1,412.55
AZ,2019,2,420.77
AZ,2019,3,427.10
AZ,2019,4,434.47
AZ,2020,1,443.17
AZ,2020,2,450.93
AZ,2020,3,461.94
AZ,2020,4,478.24
AZ,2021,1,499.55
AZ,2021,2,539.36
AZ,2021,3,584.12
AZ,2021,4,613.89
AZ,2022,1,643.23
AZ,2022,2,691.66
AZ,2022,3,700.96
AZ,2022,4,676.54
