"State","Year","X61.63","state_name","base_price_1980","avg_housing_prices"
"AK",1976,70.52,"Alaska",76300,53806.76
"AK",1977,78.71,"Alaska",76300,60055.73
"AK",1978,78.84,"Alaska",76300,60154.92
"AK",1979,88.91,"Alaska",76300,67838.33
"AK",1980,100,"Alaska",76300,76300
"AK",1981,89.31,"Alaska",76300,68143.53
"AK",1982,135.85,"Alaska",76300,103653.55
"AK",1983,138.09,"Alaska",76300,105362.67
"AK",1984,149.29,"Alaska",76300,113908.27
"AK",1985,143.99,"Alaska",76300,109864.37
"AK",1986,141.71,"Alaska",76300,108124.73
"AK",1987,132.91,"Alaska",76300,101410.33
"AK",1988,120.65,"Alaska",76300,92055.95
"AK",1989,127.93,"Alaska",76300,97610.59
"AK",1990,98.23,"Alaska",76300,74949.49
"AK",1991,123.62,"Alaska",76300,94322.06
"AK",1992,132.47,"Alaska",76300,101074.61
"AK",1993,134.72,"Alaska",76300,102791.36
"AK",1994,139.58,"Alaska",76300,106499.54
"AK",1995,145.88,"Alaska",76300,111306.44
"AK",1996,152.88,"Alaska",76300,116647.44
"AK",1997,157.64,"Alaska",76300,120279.32
"AK",1998,162.01,"Alaska",76300,123613.63
"AK",1999,167.87,"Alaska",76300,128084.81
"AK",2000,170.98,"Alaska",76300,130457.74
"AK",2001,178.01,"Alaska",76300,135821.63
"AK",2002,187.36,"Alaska",76300,142955.68
"AK",2003,194.87,"Alaska",76300,148685.81
"AK",2004,211.55,"Alaska",76300,161412.65
"AK",2005,235.84,"Alaska",76300,179945.92
"AK",2006,265.59,"Alaska",76300,202645.17
"AK",2007,282.63,"Alaska",76300,215646.69
"AK",2008,283.67,"Alaska",76300,216440.21
"AK",2009,283.88,"Alaska",76300,216600.44
"AK",2010,277.06,"Alaska",76300,211396.78
"AK",2011,281.48,"Alaska",76300,214769.24
"AK",2012,282.14,"Alaska",76300,215272.82
"AK",2013,289.77,"Alaska",76300,221094.51
"AK",2014,291.75,"Alaska",76300,222605.25
"AK",2015,303.53,"Alaska",76300,231593.39
"AK",2016,311.61,"Alaska",76300,237758.43
"AK",2017,315.34,"Alaska",76300,240604.42
"AK",2018,319.41,"Alaska",76300,243709.83
"AK",2019,324.2,"Alaska",76300,247364.6
"AK",2020,334.08,"Alaska",76300,254903.04
"AK",2021,348.06,"Alaska",76300,265569.78
"AK",2022,393,"Alaska",76300,299859
"AK",2023,425.83,"Alaska",76300,324908.29
"AK",2024,444.06,"Alaska",76300,338817.78
"AL",1975,75.11,"Alabama",33900,25462.29
"AL",1976,76.92,"Alabama",33900,26075.88
"AL",1977,81.11,"Alabama",33900,27496.29
"AL",1978,88.49,"Alabama",33900,29998.11
"AL",1979,99.37,"Alabama",33900,33686.43
"AL",1980,100,"Alabama",33900,33900
"AL",1981,105.27,"Alabama",33900,35686.53
"AL",1982,108.97,"Alabama",33900,36940.83
"AL",1983,114.72,"Alabama",33900,38890.08
"AL",1984,123.38,"Alabama",33900,41825.82
"AL",1985,121.17,"Alabama",33900,41076.63
"AL",1986,129.29,"Alabama",33900,43829.31
"AL",1987,137.85,"Alabama",33900,46731.15
"AL",1988,141.75,"Alabama",33900,48053.25
"AL",1989,141.27,"Alabama",33900,47890.53
"AL",1990,145.26,"Alabama",33900,49243.14
"AL",1991,148.49,"Alabama",33900,50338.11
"AL",1992,155.23,"Alabama",33900,52622.97
"AL",1993,160.76,"Alabama",33900,54497.64
"AL",1994,167.94,"Alabama",33900,56931.66
"AL",1995,172.4,"Alabama",33900,58443.6
"AL",1996,183.11,"Alabama",33900,62074.29
"AL",1997,187.7,"Alabama",33900,63630.3
"AL",1998,197.57,"Alabama",33900,66976.23
"AL",1999,204.41,"Alabama",33900,69294.99
"AL",2000,207.93,"Alabama",33900,70488.27
"AL",2001,220.25,"Alabama",33900,74664.75
"AL",2002,225.67,"Alabama",33900,76502.13
"AL",2003,235.24,"Alabama",33900,79746.36
"AL",2004,242.74,"Alabama",33900,82288.86
"AL",2005,255.84,"Alabama",33900,86729.76
"AL",2006,278.29,"Alabama",33900,94340.31
"AL",2007,294.87,"Alabama",33900,99960.93
"AL",2008,303.88,"Alabama",33900,103015.32
"AL",2009,304.13,"Alabama",33900,103100.07
"AL",2010,288.63,"Alabama",33900,97845.57
"AL",2011,278.18,"Alabama",33900,94303.02
"AL",2012,275.85,"Alabama",33900,93513.15
"AL",2013,273.59,"Alabama",33900,92747.01
"AL",2014,274.28,"Alabama",33900,92980.92
"AL",2015,282.28,"Alabama",33900,95692.92
"AL",2016,287.3,"Alabama",33900,97394.7
"AL",2017,296.43,"Alabama",33900,100489.77
"AL",2018,308.2,"Alabama",33900,104479.8
"AL",2019,322.18,"Alabama",33900,109219.02
"AL",2020,339.24,"Alabama",33900,115002.36
"AL",2021,365.59,"Alabama",33900,123935.01
"AL",2022,432.92,"Alabama",33900,146759.88
"AL",2023,476.51,"Alabama",33900,161536.89
"AL",2024,502.48,"Alabama",33900,170340.72
"AR",1975,66.53,"Arkansas",31100,20690.83
"AR",1976,66.9,"Arkansas",31100,20805.9
"AR",1977,72.86,"Arkansas",31100,22659.46
"AR",1978,80.89,"Arkansas",31100,25156.79
"AR",1979,91.71,"Arkansas",31100,28521.81
"AR",1980,100,"Arkansas",31100,31100
"AR",1981,109.51,"Arkansas",31100,34057.61
"AR",1982,102.46,"Arkansas",31100,31865.06
"AR",1983,113.02,"Arkansas",31100,35149.22
"AR",1984,120.12,"Arkansas",31100,37357.32
"AR",1985,120.91,"Arkansas",31100,37603.01
"AR",1986,125.29,"Arkansas",31100,38965.19
"AR",1987,128.86,"Arkansas",31100,40075.46
"AR",1988,126.11,"Arkansas",31100,39220.21
"AR",1989,126.89,"Arkansas",31100,39462.79
"AR",1990,127.53,"Arkansas",31100,39661.83
"AR",1991,129.26,"Arkansas",31100,40199.86
"AR",1992,134.4,"Arkansas",31100,41798.4
"AR",1993,137.95,"Arkansas",31100,42902.45
"AR",1994,147.29,"Arkansas",31100,45807.19
"AR",1995,152.19,"Arkansas",31100,47331.09
"AR",1996,161.38,"Arkansas",31100,50189.18
"AR",1997,164.67,"Arkansas",31100,51212.37
"AR",1998,171.13,"Arkansas",31100,53221.43
"AR",1999,176.54,"Arkansas",31100,54903.94
"AR",2000,178.96,"Arkansas",31100,55656.56
"AR",2001,188.84,"Arkansas",31100,58729.24
"AR",2002,194.56,"Arkansas",31100,60508.16
"AR",2003,202.58,"Arkansas",31100,63002.38
"AR",2004,212.1,"Arkansas",31100,65963.1
"AR",2005,226.18,"Arkansas",31100,70341.98
"AR",2006,243.18,"Arkansas",31100,75628.98
"AR",2007,253.75,"Arkansas",31100,78916.25
"AR",2008,255.88,"Arkansas",31100,79578.68
"AR",2009,255.6,"Arkansas",31100,79491.6
"AR",2010,244.05,"Arkansas",31100,75899.55
"AR",2011,240.59,"Arkansas",31100,74823.49
"AR",2012,241.69,"Arkansas",31100,75165.59
"AR",2013,244.79,"Arkansas",31100,76129.69
"AR",2014,246.77,"Arkansas",31100,76745.47
"AR",2015,251.68,"Arkansas",31100,78272.48
"AR",2016,256.86,"Arkansas",31100,79883.46
"AR",2017,267.59,"Arkansas",31100,83220.49
"AR",2018,276.67,"Arkansas",31100,86044.37
"AR",2019,286.49,"Arkansas",31100,89098.39
"AR",2020,297.31,"Arkansas",31100,92463.41
"AR",2021,317.66,"Arkansas",31100,98792.26
"AR",2022,377.75,"Arkansas",31100,117480.25
"AR",2023,421.51,"Arkansas",31100,131089.61
"AR",2024,445.94,"Arkansas",31100,138687.34
"AZ",1975,59.76,"Arizona",54800,32748.48
"AZ",1976,58.92,"Arizona",54800,32288.16
"AZ",1977,63.74,"Arizona",54800,34929.52
"AZ",1978,71.3,"Arizona",54800,39072.4
"AZ",1979,87.06,"Arizona",54800,47708.88
"AZ",1980,100,"Arizona",54800,54800
"AZ",1981,108.57,"Arizona",54800,59496.36
"AZ",1982,105.26,"Arizona",54800,57682.48
"AZ",1983,118.77,"Arizona",54800,65085.96
"AZ",1984,117.38,"Arizona",54800,64324.24
"AZ",1985,124.9,"Arizona",54800,68445.2
"AZ",1986,131.21,"Arizona",54800,71903.08
"AZ",1987,137.55,"Arizona",54800,75377.4
"AZ",1988,134.63,"Arizona",54800,73777.24
"AZ",1989,132.93,"Arizona",54800,72845.64
"AZ",1990,133.49,"Arizona",54800,73152.52
"AZ",1991,134.54,"Arizona",54800,73727.92
"AZ",1992,139.63,"Arizona",54800,76517.24
"AZ",1993,141.26,"Arizona",54800,77410.48
"AZ",1994,148.01,"Arizona",54800,81109.48
"AZ",1995,155.66,"Arizona",54800,85301.68
"AZ",1996,166.21,"Arizona",54800,91083.08
"AZ",1997,171.41,"Arizona",54800,93932.68
"AZ",1998,180.47,"Arizona",54800,98897.56
"AZ",1999,188.44,"Arizona",54800,103265.12
"AZ",2000,199.81,"Arizona",54800,109495.88
"AZ",2001,212.46,"Arizona",54800,116428.08
"AZ",2002,223.98,"Arizona",54800,122741.04
"AZ",2003,236.28,"Arizona",54800,129481.44
"AZ",2004,254.96,"Arizona",54800,139718.08
"AZ",2005,308.61,"Arizona",54800,169118.28
"AZ",2006,409.75,"Arizona",54800,224543
"AZ",2007,424.04,"Arizona",54800,232373.92
"AZ",2008,390.74,"Arizona",54800,214125.52
"AZ",2009,328.2,"Arizona",54800,179853.6
"AZ",2010,272.52,"Arizona",54800,149340.96
"AZ",2011,241.72,"Arizona",54800,132462.56
"AZ",2012,235.92,"Arizona",54800,129284.16
"AZ",2013,262.21,"Arizona",54800,143691.08
"AZ",2014,295.55,"Arizona",54800,161961.4
"AZ",2015,311.55,"Arizona",54800,170729.4
"AZ",2016,333.05,"Arizona",54800,182511.4
"AZ",2017,356.37,"Arizona",54800,195290.76
"AZ",2018,385.45,"Arizona",54800,211226.6
"AZ",2019,412.55,"Arizona",54800,226077.4
"AZ",2020,443.17,"Arizona",54800,242857.16
"AZ",2021,499.55,"Arizona",54800,273753.4
"AZ",2022,643.23,"Arizona",54800,352490.04
"AZ",2023,671.61,"Arizona",54800,368042.28
"AZ",2024,708.88,"Arizona",54800,388466.24
"CA",1975,41.69,"California",84500,35228.05
"CA",1976,47.82,"California",84500,40407.9
"CA",1977,58.03,"California",84500,49035.35
"CA",1978,73.23,"California",84500,61879.35
"CA",1979,84.87,"California",84500,71715.15
"CA",1980,100,"California",84500,84500
"CA",1981,110.44,"California",84500,93321.8
"CA",1982,104.06,"California",84500,87930.7
"CA",1983,116.68,"California",84500,98594.6
"CA",1984,119.47,"California",84500,100952.15
"CA",1985,124.48,"California",84500,105185.6
"CA",1986,132.24,"California",84500,111742.8
"CA",1987,144.7,"California",84500,122271.5
"CA",1988,162.99,"California",84500,137726.55
"CA",1989,196.23,"California",84500,165814.35
"CA",1990,227.41,"California",84500,192161.45
"CA",1991,228.47,"California",84500,193057.15
"CA",1992,227.53,"California",84500,192262.85
"CA",1993,219.19,"California",84500,185215.55
"CA",1994,212.07,"California",84500,179199.15
"CA",1995,199.66,"California",84500,168712.7
"CA",1996,203.54,"California",84500,171991.3
"CA",1997,202.57,"California",84500,171171.65
"CA",1998,216.92,"California",84500,183297.4
"CA",1999,235.38,"California",84500,198896.1
"CA",2000,260.93,"California",84500,220485.85
"CA",2001,296.55,"California",84500,250584.75
"CA",2002,324.88,"California",84500,274523.6
"CA",2003,367.03,"California",84500,310140.35
"CA",2004,424.56,"California",84500,358753.2
"CA",2005,538.7,"California",84500,455201.5
"CA",2006,638.48,"California",84500,539515.6
"CA",2007,633.96,"California",84500,535696.2
"CA",2008,543.23,"California",84500,459029.35
"CA",2009,440.61,"California",84500,372315.45
"CA",2010,409.48,"California",84500,346010.6
"CA",2011,391.46,"California",84500,330783.7
"CA",2012,381.3,"California",84500,322198.5
"CA",2013,407.58,"California",84500,344405.1
"CA",2014,471.71,"California",84500,398594.95
"CA",2015,505.47,"California",84500,427122.15
"CA",2016,544.33,"California",84500,459958.85
"CA",2017,578.85,"California",84500,489128.25
"CA",2018,621.73,"California",84500,525361.85
"CA",2019,645.68,"California",84500,545599.6
"CA",2020,669.69,"California",84500,565888.05
"CA",2021,719.04,"California",84500,607588.8
"CA",2022,867.81,"California",84500,733299.45
"CA",2023,888.87,"California",84500,751095.15
"CA",2024,941.18,"California",84500,795297.1
"CO",1975,54.34,"Colorado",64100,34831.94
"CO",1976,54.99,"Colorado",64100,35248.59
"CO",1977,64.59,"Colorado",64100,41402.19
"CO",1978,75.87,"Colorado",64100,48632.67
"CO",1979,91.66,"Colorado",64100,58754.06
"CO",1980,100,"Colorado",64100,64100
"CO",1981,106.34,"Colorado",64100,68163.94
"CO",1982,119.41,"Colorado",64100,76541.81
"CO",1983,125.92,"Colorado",64100,80714.72
"CO",1984,125.82,"Colorado",64100,80650.62
"CO",1985,126.15,"Colorado",64100,80862.15
"CO",1986,128.53,"Colorado",64100,82387.73
"CO",1987,129.44,"Colorado",64100,82971.04
"CO",1988,125.19,"Colorado",64100,80246.79
"CO",1989,123.2,"Colorado",64100,78971.2
"CO",1990,126.75,"Colorado",64100,81246.75
"CO",1991,130.54,"Colorado",64100,83676.14
"CO",1992,137.52,"Colorado",64100,88150.32
"CO",1993,149.07,"Colorado",64100,95553.87
"CO",1994,165.62,"Colorado",64100,106162.42
"CO",1995,182.33,"Colorado",64100,116873.53
"CO",1996,194.92,"Colorado",64100,124943.72
"CO",1997,204.48,"Colorado",64100,131071.68
"CO",1998,216.75,"Colorado",64100,138936.75
"CO",1999,230.45,"Colorado",64100,147718.45
"CO",2000,259.04,"Colorado",64100,166044.64
"CO",2001,286.25,"Colorado",64100,183486.25
"CO",2002,303.38,"Colorado",64100,194466.58
"CO",2003,313.89,"Colorado",64100,201203.49
"CO",2004,322.74,"Colorado",64100,206876.34
"CO",2005,336.45,"Colorado",64100,215664.45
"CO",2006,351.2,"Colorado",64100,225119.2
"CO",2007,358.79,"Colorado",64100,229984.39
"CO",2008,360.23,"Colorado",64100,230907.43
"CO",2009,358.56,"Colorado",64100,229836.96
"CO",2010,339.54,"Colorado",64100,217645.14
"CO",2011,329.78,"Colorado",64100,211388.98
"CO",2012,328.33,"Colorado",64100,210459.53
"CO",2013,341.74,"Colorado",64100,219055.34
"CO",2014,365.15,"Colorado",64100,234061.15
"CO",2015,399.27,"Colorado",64100,255932.07
"CO",2016,444.57,"Colorado",64100,284969.37
"CO",2017,487.58,"Colorado",64100,312538.78
"CO",2018,533.69,"Colorado",64100,342095.29
"CO",2019,565.06,"Colorado",64100,362203.46
"CO",2020,590.42,"Colorado",64100,378459.22
"CO",2021,635.9,"Colorado",64100,407611.9
"CO",2022,773.29,"Colorado",64100,495678.89
"CO",2023,807.41,"Colorado",64100,517549.81
"CO",2024,837.24,"Colorado",64100,536670.84
"CT",1975,62.39,"Connecticut",65600,40927.84
"CT",1976,64.74,"Connecticut",65600,42469.44
"CT",1977,63.98,"Connecticut",65600,41970.88
"CT",1978,73.74,"Connecticut",65600,48373.44
"CT",1979,95.52,"Connecticut",65600,62661.12
"CT",1980,100,"Connecticut",65600,65600
"CT",1981,104.33,"Connecticut",65600,68440.48
"CT",1982,111.66,"Connecticut",65600,73248.96
"CT",1983,118.59,"Connecticut",65600,77795.04
"CT",1984,130.91,"Connecticut",65600,85876.96
"CT",1985,148.23,"Connecticut",65600,97238.88
"CT",1986,174.37,"Connecticut",65600,114386.72
"CT",1987,224.68,"Connecticut",65600,147390.08
"CT",1988,263.09,"Connecticut",65600,172587.04
"CT",1989,261.3,"Connecticut",65600,171412.8
"CT",1990,257.12,"Connecticut",65600,168670.72
"CT",1991,239.62,"Connecticut",65600,157190.72
"CT",1992,236.83,"Connecticut",65600,155360.48
"CT",1993,229.18,"Connecticut",65600,150342.08
"CT",1994,228.41,"Connecticut",65600,149836.96
"CT",1995,216.28,"Connecticut",65600,141879.68
"CT",1996,227.6,"Connecticut",65600,149305.6
"CT",1997,224.13,"Connecticut",65600,147029.28
"CT",1998,235.55,"Connecticut",65600,154520.8
"CT",1999,245.49,"Connecticut",65600,161041.44
"CT",2000,261.07,"Connecticut",65600,171261.92
"CT",2001,284.57,"Connecticut",65600,186677.92
"CT",2002,309.47,"Connecticut",65600,203012.32
"CT",2003,338.09,"Connecticut",65600,221787.04
"CT",2004,371.04,"Connecticut",65600,243402.24
"CT",2005,420.74,"Connecticut",65600,276005.44
"CT",2006,461.81,"Connecticut",65600,302947.36
"CT",2007,470.42,"Connecticut",65600,308595.52
"CT",2008,461.7,"Connecticut",65600,302875.2
"CT",2009,436.63,"Connecticut",65600,286429.28
"CT",2010,405.66,"Connecticut",65600,266112.96
"CT",2011,396,"Connecticut",65600,259776
"CT",2012,386.27,"Connecticut",65600,253393.12
"CT",2013,382.79,"Connecticut",65600,251110.24
"CT",2014,376.08,"Connecticut",65600,246708.48
"CT",2015,386.14,"Connecticut",65600,253307.84
"CT",2016,384.67,"Connecticut",65600,252343.52
"CT",2017,384.72,"Connecticut",65600,252376.32
"CT",2018,390.74,"Connecticut",65600,256325.44
"CT",2019,397.42,"Connecticut",65600,260707.52
"CT",2020,412.28,"Connecticut",65600,270455.68
"CT",2021,448.9,"Connecticut",65600,294478.4
"CT",2022,521.42,"Connecticut",65600,342051.52
"CT",2023,568.83,"Connecticut",65600,373152.48
"CT",2024,623.03,"Connecticut",65600,408707.68
"DC",1975,47.79,NA,NA,NA
"DC",1976,53.03,NA,NA,NA
"DC",1977,59.42,NA,NA,NA
"DC",1978,68.71,NA,NA,NA
"DC",1979,89.48,NA,NA,NA
"DC",1980,100,NA,NA,NA
"DC",1981,91.71,NA,NA,NA
"DC",1982,76.66,NA,NA,NA
"DC",1983,95.49,NA,NA,NA
"DC",1984,102.28,NA,NA,NA
"DC",1985,107.94,NA,NA,NA
"DC",1986,114.43,NA,NA,NA
"DC",1987,133.28,NA,NA,NA
"DC",1988,155.15,NA,NA,NA
"DC",1989,180.17,NA,NA,NA
"DC",1990,193.09,NA,NA,NA
"DC",1991,190.95,NA,NA,NA
"DC",1992,196.84,NA,NA,NA
"DC",1993,193.82,NA,NA,NA
"DC",1994,197.01,NA,NA,NA
"DC",1995,185.09,NA,NA,NA
"DC",1996,195.05,NA,NA,NA
"DC",1997,190.3,NA,NA,NA
"DC",1998,198.04,NA,NA,NA
"DC",1999,208.42,NA,NA,NA
"DC",2000,235.54,NA,NA,NA
"DC",2001,267.23,NA,NA,NA
"DC",2002,309.4,NA,NA,NA
"DC",2003,353.44,NA,NA,NA
"DC",2004,406.44,NA,NA,NA
"DC",2005,503.05,NA,NA,NA
"DC",2006,602.12,NA,NA,NA
"DC",2007,631.33,NA,NA,NA
"DC",2008,612.72,NA,NA,NA
"DC",2009,578.63,NA,NA,NA
"DC",2010,557.46,NA,NA,NA
"DC",2011,560.77,NA,NA,NA
"DC",2012,581.56,NA,NA,NA
"DC",2013,616.25,NA,NA,NA
"DC",2014,672.28,NA,NA,NA
"DC",2015,717.41,NA,NA,NA
"DC",2016,766.87,NA,NA,NA
"DC",2017,800.94,NA,NA,NA
"DC",2018,847.49,NA,NA,NA
"DC",2019,882.23,NA,NA,NA
"DC",2020,915.46,NA,NA,NA
"DC",2021,958.67,NA,NA,NA
"DC",2022,1057.35,NA,NA,NA
"DC",2023,1044.54,NA,NA,NA
"DC",2024,1052.85,NA,NA,NA
"DE",1975,77.06,"Delaware",44400,34214.64
"DE",1976,79.57,"Delaware",44400,35329.08
"DE",1977,89.85,"Delaware",44400,39893.4
"DE",1978,85.19,"Delaware",44400,37824.36
"DE",1979,86.38,"Delaware",44400,38352.72
"DE",1980,100,"Delaware",44400,44400
"DE",1981,109.17,"Delaware",44400,48471.48
"DE",1982,103.85,"Delaware",44400,46109.4
"DE",1983,116.49,"Delaware",44400,51721.56
"DE",1984,125.22,"Delaware",44400,55597.68
"DE",1985,136.74,"Delaware",44400,60712.56
"DE",1986,150.93,"Delaware",44400,67012.92
"DE",1987,171,"Delaware",44400,75924
"DE",1988,189.75,"Delaware",44400,84249
"DE",1989,209.37,"Delaware",44400,92960.28
"DE",1990,225.96,"Delaware",44400,100326.24
"DE",1991,226.82,"Delaware",44400,100708.08
"DE",1992,230.77,"Delaware",44400,102461.88
"DE",1993,231.06,"Delaware",44400,102590.64
"DE",1994,231.25,"Delaware",44400,102675
"DE",1995,226.09,"Delaware",44400,100383.96
"DE",1996,233.5,"Delaware",44400,103674
"DE",1997,233.71,"Delaware",44400,103767.24
"DE",1998,241.75,"Delaware",44400,107337
"DE",1999,248.93,"Delaware",44400,110524.92
"DE",2000,260.33,"Delaware",44400,115586.52
"DE",2001,279.19,"Delaware",44400,123960.36
"DE",2002,298.67,"Delaware",44400,132609.48
"DE",2003,324,"Delaware",44400,143856
"DE",2004,362.22,"Delaware",44400,160825.68
"DE",2005,415.81,"Delaware",44400,184619.64
"DE",2006,471.88,"Delaware",44400,209514.72
"DE",2007,494.67,"Delaware",44400,219633.48
"DE",2008,490.57,"Delaware",44400,217813.08
"DE",2009,469.67,"Delaware",44400,208533.48
"DE",2010,437.9,"Delaware",44400,194427.6
"DE",2011,419.2,"Delaware",44400,186124.8
"DE",2012,405.19,"Delaware",44400,179904.36
"DE",2013,402.66,"Delaware",44400,178781.04
"DE",2014,406.25,"Delaware",44400,180375
"DE",2015,420.05,"Delaware",44400,186502.2
"DE",2016,425.17,"Delaware",44400,188775.48
"DE",2017,435.29,"Delaware",44400,193268.76
"DE",2018,449.32,"Delaware",44400,199498.08
"DE",2019,460.6,"Delaware",44400,204506.4
"DE",2020,482.62,"Delaware",44400,214283.28
"DE",2021,519.54,"Delaware",44400,230675.76
"DE",2022,604.96,"Delaware",44400,268602.24
"DE",2023,661.56,"Delaware",44400,293732.64
"DE",2024,717.06,"Delaware",44400,318374.64
"FL",1975,65.94,"Florida",45100,29738.94
"FL",1976,67.98,"Florida",45100,30658.98
"FL",1977,70.95,"Florida",45100,31998.45
"FL",1978,78.3,"Florida",45100,35313.3
"FL",1979,89.72,"Florida",45100,40463.72
"FL",1980,100,"Florida",45100,45100
"FL",1981,110.01,"Florida",45100,49614.51
"FL",1982,112.76,"Florida",45100,50854.76
"FL",1983,121.32,"Florida",45100,54715.32
"FL",1984,125.7,"Florida",45100,56690.7
"FL",1985,127.82,"Florida",45100,57646.82
"FL",1986,131.19,"Florida",45100,59166.69
"FL",1987,136.41,"Florida",45100,61520.91
"FL",1988,141.25,"Florida",45100,63703.75
"FL",1989,147.68,"Florida",45100,66603.68
"FL",1990,153,"Florida",45100,69003
"FL",1991,154.55,"Florida",45100,69702.05
"FL",1992,159.32,"Florida",45100,71853.32
"FL",1993,160.87,"Florida",45100,72552.37
"FL",1994,165.31,"Florida",45100,74554.81
"FL",1995,164.96,"Florida",45100,74396.96
"FL",1996,173.54,"Florida",45100,78266.54
"FL",1997,175.94,"Florida",45100,79348.94
"FL",1998,184.81,"Florida",45100,83349.31
"FL",1999,190.82,"Florida",45100,86059.82
"FL",2000,200.83,"Florida",45100,90574.33
"FL",2001,219.25,"Florida",45100,98881.75
"FL",2002,240.15,"Florida",45100,108307.65
"FL",2003,265.8,"Florida",45100,119875.8
"FL",2004,300.6,"Florida",45100,135570.6
"FL",2005,368.46,"Florida",45100,166175.46
"FL",2006,463.5,"Florida",45100,209038.5
"FL",2007,477.28,"Florida",45100,215253.28
"FL",2008,424.94,"Florida",45100,191647.94
"FL",2009,350.56,"Florida",45100,158102.56
"FL",2010,299.84,"Florida",45100,135227.84
"FL",2011,275.77,"Florida",45100,124372.27
"FL",2012,267.23,"Florida",45100,120520.73
"FL",2013,279.12,"Florida",45100,125883.12
"FL",2014,307.56,"Florida",45100,138709.56
"FL",2015,336.03,"Florida",45100,151549.53
"FL",2016,366.31,"Florida",45100,165205.81
"FL",2017,399.5,"Florida",45100,180174.5
"FL",2018,433.07,"Florida",45100,195314.57
"FL",2019,459.35,"Florida",45100,207166.85
"FL",2020,486.44,"Florida",45100,219384.44
"FL",2021,531.32,"Florida",45100,239625.32
"FL",2022,678.49,"Florida",45100,305998.99
"FL",2023,764.59,"Florida",45100,344830.09
"FL",2024,810.99,"Florida",45100,365756.49
"GA",1975,73.89,"Georgia",36900,27265.41
"GA",1976,71.43,"Georgia",36900,26357.67
"GA",1977,76.78,"Georgia",36900,28331.82
"GA",1978,84.18,"Georgia",36900,31062.42
"GA",1979,87.98,"Georgia",36900,32464.62
"GA",1980,100,"Georgia",36900,36900
"GA",1981,107.21,"Georgia",36900,39560.49
"GA",1982,113.57,"Georgia",36900,41907.33
"GA",1983,117.66,"Georgia",36900,43416.54
"GA",1984,124.34,"Georgia",36900,45881.46
"GA",1985,131.68,"Georgia",36900,48589.92
"GA",1986,140.08,"Georgia",36900,51689.52
"GA",1987,148.45,"Georgia",36900,54778.05
"GA",1988,154.7,"Georgia",36900,57084.3
"GA",1989,157.78,"Georgia",36900,58220.82
"GA",1990,160.92,"Georgia",36900,59379.48
"GA",1991,161.13,"Georgia",36900,59456.97
"GA",1992,164.06,"Georgia",36900,60538.14
"GA",1993,168.26,"Georgia",36900,62087.94
"GA",1994,173.13,"Georgia",36900,63884.97
"GA",1995,176.44,"Georgia",36900,65106.36
"GA",1996,187.19,"Georgia",36900,69073.11
"GA",1997,193.45,"Georgia",36900,71383.05
"GA",1998,205.36,"Georgia",36900,75777.84
"GA",1999,217.01,"Georgia",36900,80076.69
"GA",2000,229.81,"Georgia",36900,84799.89
"GA",2001,247.99,"Georgia",36900,91508.31
"GA",2002,259.76,"Georgia",36900,95851.44
"GA",2003,271.12,"Georgia",36900,100043.28
"GA",2004,282.02,"Georgia",36900,104065.38
"GA",2005,296.15,"Georgia",36900,109279.35
"GA",2006,312.29,"Georgia",36900,115235.01
"GA",2007,325.25,"Georgia",36900,120017.25
"GA",2008,326.7,"Georgia",36900,120552.3
"GA",2009,318.37,"Georgia",36900,117478.53
"GA",2010,286.14,"Georgia",36900,105585.66
"GA",2011,268.88,"Georgia",36900,99216.72
"GA",2012,251.55,"Georgia",36900,92821.95
"GA",2013,253.56,"Georgia",36900,93563.64
"GA",2014,270.11,"Georgia",36900,99670.59
"GA",2015,288.15,"Georgia",36900,106327.35
"GA",2016,304,"Georgia",36900,112176
"GA",2017,322.92,"Georgia",36900,119157.48
"GA",2018,347.68,"Georgia",36900,128293.92
"GA",2019,369.19,"Georgia",36900,136231.11
"GA",2020,391.92,"Georgia",36900,144618.48
"GA",2021,424.54,"Georgia",36900,156655.26
"GA",2022,524.89,"Georgia",36900,193684.41
"GA",2023,584.17,"Georgia",36900,215558.73
"GA",2024,625.08,"Georgia",36900,230654.52
"HI",1975,63.05,"Hawaii",118100,74462.05
"HI",1976,53.48,"Hawaii",118100,63159.88
"HI",1977,55.83,"Hawaii",118100,65935.23
"HI",1978,65.68,"Hawaii",118100,77568.08
"HI",1979,73.8,"Hawaii",118100,87157.8
"HI",1980,100,"Hawaii",118100,118100
"HI",1981,101.66,"Hawaii",118100,120060.46
"HI",1982,112.01,"Hawaii",118100,132283.81
"HI",1983,101.8,"Hawaii",118100,120225.8
"HI",1984,107.64,"Hawaii",118100,127122.84
"HI",1985,114.09,"Hawaii",118100,134740.29
"HI",1986,119.22,"Hawaii",118100,140798.82
"HI",1987,127.39,"Hawaii",118100,150447.59
"HI",1988,143.92,"Hawaii",118100,169969.52
"HI",1989,178.4,"Hawaii",118100,210690.4
"HI",1990,216.95,"Hawaii",118100,256217.95
"HI",1991,256.13,"Hawaii",118100,302489.53
"HI",1992,261.92,"Hawaii",118100,309327.52
"HI",1993,263.33,"Hawaii",118100,310992.73
"HI",1994,265.8,"Hawaii",118100,313909.8
"HI",1995,256.01,"Hawaii",118100,302347.81
"HI",1996,255.6,"Hawaii",118100,301863.6
"HI",1997,235.46,"Hawaii",118100,278078.26
